trajectory_key,target,label,held_out_model,role,group_key,benchmark_group_primary,benchmark_group_secondary,model_name
webarena::webarena.171::GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,looping,1,GenericAgent-gpt-4o-2024-11-20,train,webarena::webarena.171,webarena,webarena,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct
webarena::webarena.171::GenericAgent-anthropic_claude-3.7-sonnet,looping,0,GenericAgent-gpt-4o-2024-11-20,train,webarena::webarena.171,webarena,webarena,GenericAgent-anthropic_claude-3.7-sonnet
webarena::webarena.171::GenericAgent-gpt-4o-2024-11-20,looping,0,GenericAgent-gpt-4o-2024-11-20,validation,webarena::webarena.171,webarena,webarena,GenericAgent-gpt-4o-2024-11-20
webarena::webarena.171::GenericAgent-meta-llama_Llama-3.3-70B-Instruct,looping,0,GenericAgent-gpt-4o-2024-11-20,train,webarena::webarena.171,webarena,webarena,GenericAgent-meta-llama_Llama-3.3-70B-Instruct
webarena::webarena.265::GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,looping,1,GenericAgent-gpt-4o-2024-11-20,train,webarena::webarena.265,webarena,webarena,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct
webarena::webarena.265::GenericAgent-anthropic_claude-3.7-sonnet,looping,0,GenericAgent-gpt-4o-2024-11-20,train,webarena::webarena.265,webarena,webarena,GenericAgent-anthropic_claude-3.7-sonnet
webarena::webarena.265::GenericAgent-gpt-4o-2024-11-20,looping,0,GenericAgent-gpt-4o-2024-11-20,validation,webarena::webarena.265,webarena,webarena,GenericAgent-gpt-4o-2024-11-20
webarena::webarena.265::GenericAgent-meta-llama_Llama-3.3-70B-Instruct,looping,0,GenericAgent-gpt-4o-2024-11-20,train,webarena::webarena.265,webarena,webarena,GenericAgent-meta-llama_Llama-3.3-70B-Instruct
webarena::webarena.27::GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,looping,0,GenericAgent-gpt-4o-2024-11-20,train,webarena::webarena.27,webarena,webarena,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct
webarena::webarena.27::GenericAgent-anthropic_claude-3.7-sonnet,looping,1,GenericAgent-gpt-4o-2024-11-20,train,webarena::webarena.27,webarena,webarena,GenericAgent-anthropic_claude-3.7-sonnet
webarena::webarena.27::GenericAgent-gpt-4o-2024-11-20,looping,1,GenericAgent-gpt-4o-2024-11-20,validation,webarena::webarena.27,webarena,webarena,GenericAgent-gpt-4o-2024-11-20
webarena::webarena.27::GenericAgent-meta-llama_Llama-3.3-70B-Instruct,looping,1,GenericAgent-gpt-4o-2024-11-20,train,webarena::webarena.27,webarena,webarena,GenericAgent-meta-llama_Llama-3.3-70B-Instruct
webarena::webarena.306::GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,looping,0,GenericAgent-gpt-4o-2024-11-20,train,webarena::webarena.306,webarena,webarena,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct
webarena::webarena.306::GenericAgent-anthropic_claude-3.7-sonnet,looping,0,GenericAgent-gpt-4o-2024-11-20,train,webarena::webarena.306,webarena,webarena,GenericAgent-anthropic_claude-3.7-sonnet
webarena::webarena.306::GenericAgent-gpt-4o-2024-11-20,looping,0,GenericAgent-gpt-4o-2024-11-20,validation,webarena::webarena.306,webarena,webarena,GenericAgent-gpt-4o-2024-11-20
webarena::webarena.306::GenericAgent-meta-llama_Llama-3.3-70B-Instruct,looping,1,GenericAgent-gpt-4o-2024-11-20,train,webarena::webarena.306,webarena,webarena,GenericAgent-meta-llama_Llama-3.3-70B-Instruct
webarena::webarena.327::GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,looping,1,GenericAgent-gpt-4o-2024-11-20,train,webarena::webarena.327,webarena,webarena,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct
webarena::webarena.327::GenericAgent-anthropic_claude-3.7-sonnet,looping,0,GenericAgent-gpt-4o-2024-11-20,train,webarena::webarena.327,webarena,webarena,GenericAgent-anthropic_claude-3.7-sonnet
webarena::webarena.327::GenericAgent-gpt-4o-2024-11-20,looping,0,GenericAgent-gpt-4o-2024-11-20,validation,webarena::webarena.327,webarena,webarena,GenericAgent-gpt-4o-2024-11-20
webarena::webarena.327::GenericAgent-meta-llama_Llama-3.3-70B-Instruct,looping,0,GenericAgent-gpt-4o-2024-11-20,train,webarena::webarena.327,webarena,webarena,GenericAgent-meta-llama_Llama-3.3-70B-Instruct
webarena::webarena.33::GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,looping,1,GenericAgent-gpt-4o-2024-11-20,train,webarena::webarena.33,webarena,webarena,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct
webarena::webarena.33::GenericAgent-anthropic_claude-3.7-sonnet,looping,0,GenericAgent-gpt-4o-2024-11-20,train,webarena::webarena.33,webarena,webarena,GenericAgent-anthropic_claude-3.7-sonnet
webarena::webarena.33::GenericAgent-gpt-4o-2024-11-20,looping,0,GenericAgent-gpt-4o-2024-11-20,validation,webarena::webarena.33,webarena,webarena,GenericAgent-gpt-4o-2024-11-20
webarena::webarena.33::GenericAgent-meta-llama_Llama-3.3-70B-Instruct,looping,0,GenericAgent-gpt-4o-2024-11-20,train,webarena::webarena.33,webarena,webarena,GenericAgent-meta-llama_Llama-3.3-70B-Instruct
webarena::webarena.344::GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,looping,0,GenericAgent-gpt-4o-2024-11-20,train,webarena::webarena.344,webarena,webarena,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct
webarena::webarena.344::GenericAgent-anthropic_claude-3.7-sonnet,looping,0,GenericAgent-gpt-4o-2024-11-20,train,webarena::webarena.344,webarena,webarena,GenericAgent-anthropic_claude-3.7-sonnet
webarena::webarena.344::GenericAgent-gpt-4o-2024-11-20,looping,0,GenericAgent-gpt-4o-2024-11-20,validation,webarena::webarena.344,webarena,webarena,GenericAgent-gpt-4o-2024-11-20
webarena::webarena.344::GenericAgent-meta-llama_Llama-3.3-70B-Instruct,looping,0,GenericAgent-gpt-4o-2024-11-20,train,webarena::webarena.344,webarena,webarena,GenericAgent-meta-llama_Llama-3.3-70B-Instruct
webarena::webarena.370::GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,looping,0,GenericAgent-gpt-4o-2024-11-20,train,webarena::webarena.370,webarena,webarena,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct
webarena::webarena.370::GenericAgent-anthropic_claude-3.7-sonnet,looping,0,GenericAgent-gpt-4o-2024-11-20,train,webarena::webarena.370,webarena,webarena,GenericAgent-anthropic_claude-3.7-sonnet
webarena::webarena.370::GenericAgent-gpt-4o-2024-11-20,looping,0,GenericAgent-gpt-4o-2024-11-20,validation,webarena::webarena.370,webarena,webarena,GenericAgent-gpt-4o-2024-11-20
webarena::webarena.370::GenericAgent-meta-llama_Llama-3.3-70B-Instruct,looping,0,GenericAgent-gpt-4o-2024-11-20,train,webarena::webarena.370,webarena,webarena,GenericAgent-meta-llama_Llama-3.3-70B-Instruct
webarena::webarena.380::GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,looping,0,GenericAgent-gpt-4o-2024-11-20,train,webarena::webarena.380,webarena,webarena,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct
webarena::webarena.380::GenericAgent-anthropic_claude-3.7-sonnet,looping,0,GenericAgent-gpt-4o-2024-11-20,train,webarena::webarena.380,webarena,webarena,GenericAgent-anthropic_claude-3.7-sonnet
webarena::webarena.380::GenericAgent-gpt-4o-2024-11-20,looping,0,GenericAgent-gpt-4o-2024-11-20,validation,webarena::webarena.380,webarena,webarena,GenericAgent-gpt-4o-2024-11-20
webarena::webarena.380::GenericAgent-meta-llama_Llama-3.3-70B-Instruct,looping,1,GenericAgent-gpt-4o-2024-11-20,train,webarena::webarena.380,webarena,webarena,GenericAgent-meta-llama_Llama-3.3-70B-Instruct
webarena::webarena.416::GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,looping,1,GenericAgent-gpt-4o-2024-11-20,train,webarena::webarena.416,webarena,webarena,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct
webarena::webarena.416::GenericAgent-anthropic_claude-3.7-sonnet,looping,1,GenericAgent-gpt-4o-2024-11-20,train,webarena::webarena.416,webarena,webarena,GenericAgent-anthropic_claude-3.7-sonnet
webarena::webarena.416::GenericAgent-gpt-4o-2024-11-20,looping,1,GenericAgent-gpt-4o-2024-11-20,validation,webarena::webarena.416,webarena,webarena,GenericAgent-gpt-4o-2024-11-20
webarena::webarena.416::GenericAgent-meta-llama_Llama-3.3-70B-Instruct,looping,1,GenericAgent-gpt-4o-2024-11-20,train,webarena::webarena.416,webarena,webarena,GenericAgent-meta-llama_Llama-3.3-70B-Instruct
webarena::webarena.427::GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,looping,0,GenericAgent-gpt-4o-2024-11-20,train,webarena::webarena.427,webarena,webarena,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct
webarena::webarena.427::GenericAgent-anthropic_claude-3.7-sonnet,looping,0,GenericAgent-gpt-4o-2024-11-20,train,webarena::webarena.427,webarena,webarena,GenericAgent-anthropic_claude-3.7-sonnet
webarena::webarena.427::GenericAgent-gpt-4o-2024-11-20,looping,0,GenericAgent-gpt-4o-2024-11-20,validation,webarena::webarena.427,webarena,webarena,GenericAgent-gpt-4o-2024-11-20
webarena::webarena.427::GenericAgent-meta-llama_Llama-3.3-70B-Instruct,looping,0,GenericAgent-gpt-4o-2024-11-20,train,webarena::webarena.427,webarena,webarena,GenericAgent-meta-llama_Llama-3.3-70B-Instruct
webarena::webarena.430::GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,looping,1,GenericAgent-gpt-4o-2024-11-20,train,webarena::webarena.430,webarena,webarena,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct
webarena::webarena.430::GenericAgent-anthropic_claude-3.7-sonnet,looping,0,GenericAgent-gpt-4o-2024-11-20,train,webarena::webarena.430,webarena,webarena,GenericAgent-anthropic_claude-3.7-sonnet
webarena::webarena.430::GenericAgent-gpt-4o-2024-11-20,looping,1,GenericAgent-gpt-4o-2024-11-20,validation,webarena::webarena.430,webarena,webarena,GenericAgent-gpt-4o-2024-11-20
webarena::webarena.430::GenericAgent-meta-llama_Llama-3.3-70B-Instruct,looping,1,GenericAgent-gpt-4o-2024-11-20,train,webarena::webarena.430,webarena,webarena,GenericAgent-meta-llama_Llama-3.3-70B-Instruct
webarena::webarena.578::GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,looping,1,GenericAgent-gpt-4o-2024-11-20,train,webarena::webarena.578,webarena,webarena,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct
webarena::webarena.578::GenericAgent-anthropic_claude-3.7-sonnet,looping,1,GenericAgent-gpt-4o-2024-11-20,train,webarena::webarena.578,webarena,webarena,GenericAgent-anthropic_claude-3.7-sonnet
webarena::webarena.578::GenericAgent-gpt-4o-2024-11-20,looping,1,GenericAgent-gpt-4o-2024-11-20,validation,webarena::webarena.578,webarena,webarena,GenericAgent-gpt-4o-2024-11-20
webarena::webarena.578::GenericAgent-meta-llama_Llama-3.3-70B-Instruct,looping,1,GenericAgent-gpt-4o-2024-11-20,train,webarena::webarena.578,webarena,webarena,GenericAgent-meta-llama_Llama-3.3-70B-Instruct
webarena::webarena.583::GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,looping,0,GenericAgent-gpt-4o-2024-11-20,train,webarena::webarena.583,webarena,webarena,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct
webarena::webarena.583::GenericAgent-anthropic_claude-3.7-sonnet,looping,0,GenericAgent-gpt-4o-2024-11-20,train,webarena::webarena.583,webarena,webarena,GenericAgent-anthropic_claude-3.7-sonnet
webarena::webarena.583::GenericAgent-gpt-4o-2024-11-20,looping,0,GenericAgent-gpt-4o-2024-11-20,validation,webarena::webarena.583,webarena,webarena,GenericAgent-gpt-4o-2024-11-20
webarena::webarena.583::GenericAgent-meta-llama_Llama-3.3-70B-Instruct,looping,0,GenericAgent-gpt-4o-2024-11-20,train,webarena::webarena.583,webarena,webarena,GenericAgent-meta-llama_Llama-3.3-70B-Instruct
webarena::webarena.586::GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,looping,1,GenericAgent-gpt-4o-2024-11-20,train,webarena::webarena.586,webarena,webarena,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct
webarena::webarena.586::GenericAgent-anthropic_claude-3.7-sonnet,looping,0,GenericAgent-gpt-4o-2024-11-20,train,webarena::webarena.586,webarena,webarena,GenericAgent-anthropic_claude-3.7-sonnet
webarena::webarena.586::GenericAgent-gpt-4o-2024-11-20,looping,1,GenericAgent-gpt-4o-2024-11-20,validation,webarena::webarena.586,webarena,webarena,GenericAgent-gpt-4o-2024-11-20
webarena::webarena.586::GenericAgent-meta-llama_Llama-3.3-70B-Instruct,looping,1,GenericAgent-gpt-4o-2024-11-20,train,webarena::webarena.586,webarena,webarena,GenericAgent-meta-llama_Llama-3.3-70B-Instruct
webarena::webarena.604::GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,looping,0,GenericAgent-gpt-4o-2024-11-20,train,webarena::webarena.604,webarena,webarena,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct
webarena::webarena.604::GenericAgent-anthropic_claude-3.7-sonnet,looping,0,GenericAgent-gpt-4o-2024-11-20,train,webarena::webarena.604,webarena,webarena,GenericAgent-anthropic_claude-3.7-sonnet
webarena::webarena.604::GenericAgent-gpt-4o-2024-11-20,looping,0,GenericAgent-gpt-4o-2024-11-20,validation,webarena::webarena.604,webarena,webarena,GenericAgent-gpt-4o-2024-11-20
webarena::webarena.604::GenericAgent-meta-llama_Llama-3.3-70B-Instruct,looping,1,GenericAgent-gpt-4o-2024-11-20,train,webarena::webarena.604,webarena,webarena,GenericAgent-meta-llama_Llama-3.3-70B-Instruct
webarena::webarena.629::GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,looping,1,GenericAgent-gpt-4o-2024-11-20,train,webarena::webarena.629,webarena,webarena,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct
webarena::webarena.629::GenericAgent-anthropic_claude-3.7-sonnet,looping,0,GenericAgent-gpt-4o-2024-11-20,train,webarena::webarena.629,webarena,webarena,GenericAgent-anthropic_claude-3.7-sonnet
webarena::webarena.629::GenericAgent-gpt-4o-2024-11-20,looping,0,GenericAgent-gpt-4o-2024-11-20,validation,webarena::webarena.629,webarena,webarena,GenericAgent-gpt-4o-2024-11-20
webarena::webarena.629::GenericAgent-meta-llama_Llama-3.3-70B-Instruct,looping,1,GenericAgent-gpt-4o-2024-11-20,train,webarena::webarena.629,webarena,webarena,GenericAgent-meta-llama_Llama-3.3-70B-Instruct
webarena::webarena.666::GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,looping,1,GenericAgent-gpt-4o-2024-11-20,train,webarena::webarena.666,webarena,webarena,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct
webarena::webarena.666::GenericAgent-anthropic_claude-3.7-sonnet,looping,1,GenericAgent-gpt-4o-2024-11-20,train,webarena::webarena.666,webarena,webarena,GenericAgent-anthropic_claude-3.7-sonnet
webarena::webarena.666::GenericAgent-gpt-4o-2024-11-20,looping,1,GenericAgent-gpt-4o-2024-11-20,validation,webarena::webarena.666,webarena,webarena,GenericAgent-gpt-4o-2024-11-20
webarena::webarena.666::GenericAgent-meta-llama_Llama-3.3-70B-Instruct,looping,1,GenericAgent-gpt-4o-2024-11-20,train,webarena::webarena.666,webarena,webarena,GenericAgent-meta-llama_Llama-3.3-70B-Instruct
webarena::webarena.690::GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,looping,1,GenericAgent-gpt-4o-2024-11-20,train,webarena::webarena.690,webarena,webarena,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct
webarena::webarena.690::GenericAgent-anthropic_claude-3.7-sonnet,looping,0,GenericAgent-gpt-4o-2024-11-20,train,webarena::webarena.690,webarena,webarena,GenericAgent-anthropic_claude-3.7-sonnet
webarena::webarena.690::GenericAgent-gpt-4o-2024-11-20,looping,0,GenericAgent-gpt-4o-2024-11-20,validation,webarena::webarena.690,webarena,webarena,GenericAgent-gpt-4o-2024-11-20
webarena::webarena.690::GenericAgent-meta-llama_Llama-3.3-70B-Instruct,looping,1,GenericAgent-gpt-4o-2024-11-20,train,webarena::webarena.690,webarena,webarena,GenericAgent-meta-llama_Llama-3.3-70B-Instruct
webarena::webarena.740::GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,looping,0,GenericAgent-gpt-4o-2024-11-20,train,webarena::webarena.740,webarena,webarena,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct
webarena::webarena.740::GenericAgent-anthropic_claude-3.7-sonnet,looping,0,GenericAgent-gpt-4o-2024-11-20,train,webarena::webarena.740,webarena,webarena,GenericAgent-anthropic_claude-3.7-sonnet
webarena::webarena.740::GenericAgent-gpt-4o-2024-11-20,looping,0,GenericAgent-gpt-4o-2024-11-20,validation,webarena::webarena.740,webarena,webarena,GenericAgent-gpt-4o-2024-11-20
webarena::webarena.740::GenericAgent-meta-llama_Llama-3.3-70B-Instruct,looping,0,GenericAgent-gpt-4o-2024-11-20,train,webarena::webarena.740,webarena,webarena,GenericAgent-meta-llama_Llama-3.3-70B-Instruct
webarena::webarena.778::GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,looping,1,GenericAgent-gpt-4o-2024-11-20,train,webarena::webarena.778,webarena,webarena,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct
webarena::webarena.778::GenericAgent-anthropic_claude-3.7-sonnet,looping,1,GenericAgent-gpt-4o-2024-11-20,train,webarena::webarena.778,webarena,webarena,GenericAgent-anthropic_claude-3.7-sonnet
webarena::webarena.778::GenericAgent-gpt-4o-2024-11-20,looping,1,GenericAgent-gpt-4o-2024-11-20,validation,webarena::webarena.778,webarena,webarena,GenericAgent-gpt-4o-2024-11-20
webarena::webarena.778::GenericAgent-meta-llama_Llama-3.3-70B-Instruct,looping,1,GenericAgent-gpt-4o-2024-11-20,train,webarena::webarena.778,webarena,webarena,GenericAgent-meta-llama_Llama-3.3-70B-Instruct
workarena::workarena.servicenow.create-user::GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,looping,0,GenericAgent-gpt-4o-2024-11-20,train,workarena::workarena.servicenow.create-user,workarena,workarena_l1,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct
workarena::workarena.servicenow.create-user::GenericAgent-anthropic_claude-3.7-sonnet,looping,0,GenericAgent-gpt-4o-2024-11-20,train,workarena::workarena.servicenow.create-user,workarena,workarena_l1,GenericAgent-anthropic_claude-3.7-sonnet
workarena::workarena.servicenow.create-user::GenericAgent-gpt-4o-2024-11-20,looping,0,GenericAgent-gpt-4o-2024-11-20,validation,workarena::workarena.servicenow.create-user,workarena,workarena_l1,GenericAgent-gpt-4o-2024-11-20
workarena::workarena.servicenow.create-user::GenericAgent-meta-llama_Llama-3.3-70B-Instruct,looping,0,GenericAgent-gpt-4o-2024-11-20,train,workarena::workarena.servicenow.create-user,workarena,workarena_l1,GenericAgent-meta-llama_Llama-3.3-70B-Instruct
workarena::workarena.servicenow.dashboard-retrieve-catalog-and-max-order-development-laptop-p-c-l2::GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,looping,1,GenericAgent-gpt-4o-2024-11-20,train,workarena::workarena.servicenow.dashboard-retrieve-catalog-and-max-order-development-laptop-p-c-l2,workarena,workarena_l2,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct
workarena::workarena.servicenow.dashboard-retrieve-catalog-and-max-order-development-laptop-p-c-l2::GenericAgent-anthropic_claude-3.7-sonnet,looping,1,GenericAgent-gpt-4o-2024-11-20,train,workarena::workarena.servicenow.dashboard-retrieve-catalog-and-max-order-development-laptop-p-c-l2,workarena,workarena_l2,GenericAgent-anthropic_claude-3.7-sonnet
workarena::workarena.servicenow.dashboard-retrieve-catalog-and-max-order-development-laptop-p-c-l2::GenericAgent-gpt-4o-2024-11-20,looping,1,GenericAgent-gpt-4o-2024-11-20,validation,workarena::workarena.servicenow.dashboard-retrieve-catalog-and-max-order-development-laptop-p-c-l2,workarena,workarena_l2,GenericAgent-gpt-4o-2024-11-20
workarena::workarena.servicenow.dashboard-retrieve-catalog-and-max-order-development-laptop-p-c-l2::GenericAgent-meta-llama_Llama-3.3-70B-Instruct,looping,1,GenericAgent-gpt-4o-2024-11-20,train,workarena::workarena.servicenow.dashboard-retrieve-catalog-and-max-order-development-laptop-p-c-l2,workarena,workarena_l2,GenericAgent-meta-llama_Llama-3.3-70B-Instruct
