trajectory_key,benchmark,benchmark_split_namespace,task_id,model_name,exp_name,official_split,annotation_count,annotator_count,primary_annotator,secondary_annotators,success_values,success_primary_label_audit_only,success_label,success_status,success_eligible_main,side_effect_values,side_effect_primary_label_audit_only,side_effect_label,side_effect_status,side_effect_eligible_main,looping_values,looping_primary_label_audit_only,looping_label,looping_status,looping_eligible_main
visualwebarena::visualwebarena.416::GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,visualwebarena,visualwebarena,visualwebarena.416,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct_on_visualwebarena.resized,test,1,1,B,[],"[""Unsuccessful""]",0,0,single_annotation,true,"[""No""]",0,0,single_annotation,true,"[""No""]",0,0,single_annotation,true
visualwebarena::visualwebarena.416::GenericAgent-anthropic_claude-3.7-sonnet,visualwebarena,visualwebarena,visualwebarena.416,GenericAgent-anthropic_claude-3.7-sonnet,GenericAgent-anthropic_claude-3.7-sonnet_on_visualwebarena.resized,test,1,1,B,[],"[""Unsuccessful""]",0,0,single_annotation,true,"[""No""]",0,0,single_annotation,true,"[""No""]",0,0,single_annotation,true
visualwebarena::visualwebarena.416::GenericAgent-gpt-4o-2024-11-20,visualwebarena,visualwebarena,visualwebarena.416,GenericAgent-gpt-4o-2024-11-20,GenericAgent-gpt-4o-2024-11-20_on_visualwebarena,test,1,1,B,[],"[""Unsuccessful""]",0,0,single_annotation,true,"[""No""]",0,0,single_annotation,true,"[""Yes""]",1,1,single_annotation,true
visualwebarena::visualwebarena.419::GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,visualwebarena,visualwebarena,visualwebarena.419,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct_on_visualwebarena.resized,dev,1,1,B,[],"[""Unsuccessful""]",0,0,single_annotation,true,"[""No""]",0,0,single_annotation,true,"[""No""]",0,0,single_annotation,true
visualwebarena::visualwebarena.419::GenericAgent-anthropic_claude-3.7-sonnet,visualwebarena,visualwebarena,visualwebarena.419,GenericAgent-anthropic_claude-3.7-sonnet,GenericAgent-anthropic_claude-3.7-sonnet_on_visualwebarena.resized,dev,1,1,B,[],"[""Unsuccessful""]",0,0,single_annotation,true,"[""No""]",0,0,single_annotation,true,"[""No""]",0,0,single_annotation,true
visualwebarena::visualwebarena.419::GenericAgent-gpt-4o-2024-11-20,visualwebarena,visualwebarena,visualwebarena.419,GenericAgent-gpt-4o-2024-11-20,GenericAgent-gpt-4o-2024-11-20_on_visualwebarena,dev,1,1,B,[],"[""Unsuccessful""]",0,0,single_annotation,true,"[""Yes""]",1,1,single_annotation,true,"[""Yes""]",1,1,single_annotation,true
visualwebarena::visualwebarena.420::GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,visualwebarena,visualwebarena,visualwebarena.420,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct_on_visualwebarena.resized,test,1,1,B,[],"[""Unsuccessful""]",0,0,single_annotation,true,"[""No""]",0,0,single_annotation,true,"[""No""]",0,0,single_annotation,true
visualwebarena::visualwebarena.420::GenericAgent-anthropic_claude-3.7-sonnet,visualwebarena,visualwebarena,visualwebarena.420,GenericAgent-anthropic_claude-3.7-sonnet,GenericAgent-anthropic_claude-3.7-sonnet_on_visualwebarena.resized,test,1,1,B,[],"[""Unsuccessful""]",0,0,single_annotation,true,"[""No""]",0,0,single_annotation,true,"[""Yes""]",1,1,single_annotation,true
visualwebarena::visualwebarena.420::GenericAgent-gpt-4o-2024-11-20,visualwebarena,visualwebarena,visualwebarena.420,GenericAgent-gpt-4o-2024-11-20,GenericAgent-gpt-4o-2024-11-20_on_visualwebarena,test,1,1,B,[],"[""Unsuccessful""]",0,0,single_annotation,true,"[""No""]",0,0,single_annotation,true,"[""No""]",0,0,single_annotation,true
visualwebarena::visualwebarena.423::GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,visualwebarena,visualwebarena,visualwebarena.423,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct_on_visualwebarena.resized,test,1,1,E,[],"[""Successful""]",1,1,single_annotation,true,"[""Yes""]",1,1,single_annotation,true,"[""No""]",0,0,single_annotation,true
visualwebarena::visualwebarena.423::GenericAgent-anthropic_claude-3.7-sonnet,visualwebarena,visualwebarena,visualwebarena.423,GenericAgent-anthropic_claude-3.7-sonnet,GenericAgent-anthropic_claude-3.7-sonnet_on_visualwebarena.resized,test,1,1,E,[],"[""Unsuccessful""]",0,0,single_annotation,true,"[""No""]",0,0,single_annotation,true,"[""Yes""]",1,1,single_annotation,true
visualwebarena::visualwebarena.423::GenericAgent-gpt-4o-2024-11-20,visualwebarena,visualwebarena,visualwebarena.423,GenericAgent-gpt-4o-2024-11-20,GenericAgent-gpt-4o-2024-11-20_on_visualwebarena,test,1,1,E,[],"[""Unsuccessful""]",0,0,single_annotation,true,"[""No""]",0,0,single_annotation,true,"[""No""]",0,0,single_annotation,true
visualwebarena::visualwebarena.426::GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,visualwebarena,visualwebarena,visualwebarena.426,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct_on_visualwebarena.resized,test,1,1,E,[],"[""Successful""]",1,1,single_annotation,true,"[""No""]",0,0,single_annotation,true,"[""No""]",0,0,single_annotation,true
visualwebarena::visualwebarena.426::GenericAgent-anthropic_claude-3.7-sonnet,visualwebarena,visualwebarena,visualwebarena.426,GenericAgent-anthropic_claude-3.7-sonnet,GenericAgent-anthropic_claude-3.7-sonnet_on_visualwebarena.resized,test,1,1,E,[],"[""Unsuccessful""]",0,0,single_annotation,true,"[""No""]",0,0,single_annotation,true,"[""No""]",0,0,single_annotation,true
visualwebarena::visualwebarena.426::GenericAgent-gpt-4o-2024-11-20,visualwebarena,visualwebarena,visualwebarena.426,GenericAgent-gpt-4o-2024-11-20,GenericAgent-gpt-4o-2024-11-20_on_visualwebarena,test,1,1,E,[],"[""Unsuccessful""]",0,0,single_annotation,true,"[""No""]",0,0,single_annotation,true,"[""No""]",0,0,single_annotation,true
visualwebarena::visualwebarena.453::GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,visualwebarena,visualwebarena,visualwebarena.453,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct_on_visualwebarena.resized,test,1,1,E,[],"[""Unsuccessful""]",0,0,single_annotation,true,"[""No""]",0,0,single_annotation,true,"[""Yes""]",1,1,single_annotation,true
visualwebarena::visualwebarena.453::GenericAgent-anthropic_claude-3.7-sonnet,visualwebarena,visualwebarena,visualwebarena.453,GenericAgent-anthropic_claude-3.7-sonnet,GenericAgent-anthropic_claude-3.7-sonnet_on_visualwebarena.resized,test,1,1,E,[],"[""Successful""]",1,1,single_annotation,true,"[""No""]",0,0,single_annotation,true,"[""No""]",0,0,single_annotation,true
visualwebarena::visualwebarena.453::GenericAgent-gpt-4o-2024-11-20,visualwebarena,visualwebarena,visualwebarena.453,GenericAgent-gpt-4o-2024-11-20,GenericAgent-gpt-4o-2024-11-20_on_visualwebarena,test,1,1,E,[],"[""Successful""]",1,1,single_annotation,true,"[""No""]",0,0,single_annotation,true,"[""No""]",0,0,single_annotation,true
visualwebarena::visualwebarena.455::GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,visualwebarena,visualwebarena,visualwebarena.455,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct_on_visualwebarena.resized,test,1,1,E,[],"[""Unsuccessful""]",0,0,single_annotation,true,"[""No""]",0,0,single_annotation,true,"[""Yes""]",1,1,single_annotation,true
visualwebarena::visualwebarena.455::GenericAgent-anthropic_claude-3.7-sonnet,visualwebarena,visualwebarena,visualwebarena.455,GenericAgent-anthropic_claude-3.7-sonnet,GenericAgent-anthropic_claude-3.7-sonnet_on_visualwebarena.resized,test,1,1,E,[],"[""Successful""]",1,1,single_annotation,true,"[""No""]",0,0,single_annotation,true,"[""No""]",0,0,single_annotation,true
visualwebarena::visualwebarena.455::GenericAgent-gpt-4o-2024-11-20,visualwebarena,visualwebarena,visualwebarena.455,GenericAgent-gpt-4o-2024-11-20,GenericAgent-gpt-4o-2024-11-20_on_visualwebarena,test,1,1,E,[],"[""Successful""]",1,1,single_annotation,true,"[""No""]",0,0,single_annotation,true,"[""No""]",0,0,single_annotation,true
visualwebarena::visualwebarena.464::GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,visualwebarena,visualwebarena,visualwebarena.464,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct_on_visualwebarena.resized,test,1,1,E,[],"[""Unsuccessful""]",0,0,single_annotation,true,"[""No""]",0,0,single_annotation,true,"[""Yes""]",1,1,single_annotation,true
visualwebarena::visualwebarena.464::GenericAgent-anthropic_claude-3.7-sonnet,visualwebarena,visualwebarena,visualwebarena.464,GenericAgent-anthropic_claude-3.7-sonnet,GenericAgent-anthropic_claude-3.7-sonnet_on_visualwebarena.resized,test,1,1,E,[],"[""Successful""]",1,1,single_annotation,true,"[""No""]",0,0,single_annotation,true,"[""Yes""]",1,1,single_annotation,true
visualwebarena::visualwebarena.464::GenericAgent-gpt-4o-2024-11-20,visualwebarena,visualwebarena,visualwebarena.464,GenericAgent-gpt-4o-2024-11-20,GenericAgent-gpt-4o-2024-11-20_on_visualwebarena,test,1,1,E,[],"[""Unsuccessful""]",0,0,single_annotation,true,"[""No""]",0,0,single_annotation,true,"[""Yes""]",1,1,single_annotation,true
visualwebarena::visualwebarena.4::GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,visualwebarena,visualwebarena,visualwebarena.4,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct_on_visualwebarena.resized,test,1,1,A,[],"[""Unsuccessful""]",0,0,single_annotation,true,"[""No""]",0,0,single_annotation,true,"[""Yes""]",1,1,single_annotation,true
visualwebarena::visualwebarena.4::GenericAgent-anthropic_claude-3.7-sonnet,visualwebarena,visualwebarena,visualwebarena.4,GenericAgent-anthropic_claude-3.7-sonnet,GenericAgent-anthropic_claude-3.7-sonnet_on_visualwebarena.resized,test,1,1,A,[],"[""Successful""]",1,1,single_annotation,true,"[""No""]",0,0,single_annotation,true,"[""No""]",0,0,single_annotation,true
visualwebarena::visualwebarena.4::GenericAgent-gpt-4o-2024-11-20,visualwebarena,visualwebarena,visualwebarena.4,GenericAgent-gpt-4o-2024-11-20,GenericAgent-gpt-4o-2024-11-20_on_visualwebarena,test,1,1,A,[],"[""Unsuccessful""]",0,0,single_annotation,true,"[""No""]",0,0,single_annotation,true,"[""Yes""]",1,1,single_annotation,true
visualwebarena::visualwebarena.512::GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,visualwebarena,visualwebarena,visualwebarena.512,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct_on_visualwebarena.resized,test,1,1,E,[],"[""Unsuccessful""]",0,0,single_annotation,true,"[""No""]",0,0,single_annotation,true,"[""No""]",0,0,single_annotation,true
visualwebarena::visualwebarena.512::GenericAgent-anthropic_claude-3.7-sonnet,visualwebarena,visualwebarena,visualwebarena.512,GenericAgent-anthropic_claude-3.7-sonnet,GenericAgent-anthropic_claude-3.7-sonnet_on_visualwebarena.resized,test,1,1,E,[],"[""Successful""]",1,1,single_annotation,true,"[""No""]",0,0,single_annotation,true,"[""No""]",0,0,single_annotation,true
visualwebarena::visualwebarena.512::GenericAgent-gpt-4o-2024-11-20,visualwebarena,visualwebarena,visualwebarena.512,GenericAgent-gpt-4o-2024-11-20,GenericAgent-gpt-4o-2024-11-20_on_visualwebarena,test,1,1,E,[],"[""Successful""]",1,1,single_annotation,true,"[""No""]",0,0,single_annotation,true,"[""No""]",0,0,single_annotation,true
visualwebarena::visualwebarena.525::GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,visualwebarena,visualwebarena,visualwebarena.525,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct_on_visualwebarena.resized,dev,1,1,E,[],"[""Successful""]",1,1,single_annotation,true,"[""No""]",0,0,single_annotation,true,"[""No""]",0,0,single_annotation,true
visualwebarena::visualwebarena.525::GenericAgent-anthropic_claude-3.7-sonnet,visualwebarena,visualwebarena,visualwebarena.525,GenericAgent-anthropic_claude-3.7-sonnet,GenericAgent-anthropic_claude-3.7-sonnet_on_visualwebarena.resized,dev,1,1,E,[],"[""Successful""]",1,1,single_annotation,true,"[""No""]",0,0,single_annotation,true,"[""No""]",0,0,single_annotation,true
visualwebarena::visualwebarena.525::GenericAgent-gpt-4o-2024-11-20,visualwebarena,visualwebarena,visualwebarena.525,GenericAgent-gpt-4o-2024-11-20,GenericAgent-gpt-4o-2024-11-20_on_visualwebarena,dev,1,1,E,[],"[""Successful""]",1,1,single_annotation,true,"[""No""]",0,0,single_annotation,true,"[""No""]",0,0,single_annotation,true
visualwebarena::visualwebarena.52::GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,visualwebarena,visualwebarena,visualwebarena.52,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct_on_visualwebarena.resized,test,1,1,D,[],"[""Successful""]",1,1,single_annotation,true,"[""No""]",0,0,single_annotation,true,"[""Yes""]",1,1,single_annotation,true
visualwebarena::visualwebarena.52::GenericAgent-anthropic_claude-3.7-sonnet,visualwebarena,visualwebarena,visualwebarena.52,GenericAgent-anthropic_claude-3.7-sonnet,GenericAgent-anthropic_claude-3.7-sonnet_on_visualwebarena.resized,test,1,1,D,[],"[""Successful""]",1,1,single_annotation,true,"[""No""]",0,0,single_annotation,true,"[""No""]",0,0,single_annotation,true
visualwebarena::visualwebarena.52::GenericAgent-gpt-4o-2024-11-20,visualwebarena,visualwebarena,visualwebarena.52,GenericAgent-gpt-4o-2024-11-20,GenericAgent-gpt-4o-2024-11-20_on_visualwebarena,test,1,1,D,[],"[""Unsuccessful""]",0,0,single_annotation,true,"[""No""]",0,0,single_annotation,true,"[""No""]",0,0,single_annotation,true
visualwebarena::visualwebarena.569::GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,visualwebarena,visualwebarena,visualwebarena.569,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct_on_visualwebarena.resized,test,1,1,E,[],"[""Unsuccessful""]",0,0,single_annotation,true,"[""No""]",0,0,single_annotation,true,"[""No""]",0,0,single_annotation,true
visualwebarena::visualwebarena.569::GenericAgent-anthropic_claude-3.7-sonnet,visualwebarena,visualwebarena,visualwebarena.569,GenericAgent-anthropic_claude-3.7-sonnet,GenericAgent-anthropic_claude-3.7-sonnet_on_visualwebarena.resized,test,1,1,E,[],"[""Unsuccessful""]",0,0,single_annotation,true,"[""No""]",0,0,single_annotation,true,"[""No""]",0,0,single_annotation,true
visualwebarena::visualwebarena.569::GenericAgent-gpt-4o-2024-11-20,visualwebarena,visualwebarena,visualwebarena.569,GenericAgent-gpt-4o-2024-11-20,GenericAgent-gpt-4o-2024-11-20_on_visualwebarena,test,1,1,E,[],"[""Unsuccessful""]",0,0,single_annotation,true,"[""No""]",0,0,single_annotation,true,"[""No""]",0,0,single_annotation,true
visualwebarena::visualwebarena.570::GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,visualwebarena,visualwebarena,visualwebarena.570,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct_on_visualwebarena.resized,test,1,1,E,[],"[""Unsuccessful""]",0,0,single_annotation,true,"[""No""]",0,0,single_annotation,true,"[""Yes""]",1,1,single_annotation,true
visualwebarena::visualwebarena.570::GenericAgent-anthropic_claude-3.7-sonnet,visualwebarena,visualwebarena,visualwebarena.570,GenericAgent-anthropic_claude-3.7-sonnet,GenericAgent-anthropic_claude-3.7-sonnet_on_visualwebarena.resized,test,1,1,E,[],"[""Successful""]",1,1,single_annotation,true,"[""No""]",0,0,single_annotation,true,"[""No""]",0,0,single_annotation,true
visualwebarena::visualwebarena.570::GenericAgent-gpt-4o-2024-11-20,visualwebarena,visualwebarena,visualwebarena.570,GenericAgent-gpt-4o-2024-11-20,GenericAgent-gpt-4o-2024-11-20_on_visualwebarena,test,1,1,E,[],"[""Unsuccessful""]",0,0,single_annotation,true,"[""No""]",0,0,single_annotation,true,"[""Yes""]",1,1,single_annotation,true
visualwebarena::visualwebarena.580::GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,visualwebarena,visualwebarena,visualwebarena.580,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct_on_visualwebarena.resized,test,1,1,E,[],"[""Unsuccessful""]",0,0,single_annotation,true,"[""No""]",0,0,single_annotation,true,"[""Yes""]",1,1,single_annotation,true
visualwebarena::visualwebarena.580::GenericAgent-anthropic_claude-3.7-sonnet,visualwebarena,visualwebarena,visualwebarena.580,GenericAgent-anthropic_claude-3.7-sonnet,GenericAgent-anthropic_claude-3.7-sonnet_on_visualwebarena.resized,test,1,1,E,[],"[""Unsuccessful""]",0,0,single_annotation,true,"[""No""]",0,0,single_annotation,true,"[""No""]",0,0,single_annotation,true
visualwebarena::visualwebarena.580::GenericAgent-gpt-4o-2024-11-20,visualwebarena,visualwebarena,visualwebarena.580,GenericAgent-gpt-4o-2024-11-20,GenericAgent-gpt-4o-2024-11-20_on_visualwebarena,test,1,1,E,[],"[""Unsuccessful""]",0,0,single_annotation,true,"[""No""]",0,0,single_annotation,true,"[""No""]",0,0,single_annotation,true
visualwebarena::visualwebarena.597::GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,visualwebarena,visualwebarena,visualwebarena.597,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct_on_visualwebarena.resized,test,1,1,E,[],"[""Successful""]",1,1,single_annotation,true,"[""No""]",0,0,single_annotation,true,"[""No""]",0,0,single_annotation,true
visualwebarena::visualwebarena.597::GenericAgent-anthropic_claude-3.7-sonnet,visualwebarena,visualwebarena,visualwebarena.597,GenericAgent-anthropic_claude-3.7-sonnet,GenericAgent-anthropic_claude-3.7-sonnet_on_visualwebarena.resized,test,1,1,E,[],"[""Unsuccessful""]",0,0,single_annotation,true,"[""No""]",0,0,single_annotation,true,"[""Yes""]",1,1,single_annotation,true
visualwebarena::visualwebarena.597::GenericAgent-gpt-4o-2024-11-20,visualwebarena,visualwebarena,visualwebarena.597,GenericAgent-gpt-4o-2024-11-20,GenericAgent-gpt-4o-2024-11-20_on_visualwebarena,test,1,1,E,[],"[""Successful""]",1,1,single_annotation,true,"[""No""]",0,0,single_annotation,true,"[""No""]",0,0,single_annotation,true
visualwebarena::visualwebarena.598::GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,visualwebarena,visualwebarena,visualwebarena.598,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct_on_visualwebarena.resized,test,1,1,E,[],"[""Unsuccessful""]",0,0,single_annotation,true,"[""No""]",0,0,single_annotation,true,"[""No""]",0,0,single_annotation,true
visualwebarena::visualwebarena.598::GenericAgent-anthropic_claude-3.7-sonnet,visualwebarena,visualwebarena,visualwebarena.598,GenericAgent-anthropic_claude-3.7-sonnet,GenericAgent-anthropic_claude-3.7-sonnet_on_visualwebarena.resized,test,1,1,E,[],"[""Unsuccessful""]",0,0,single_annotation,true,"[""No""]",0,0,single_annotation,true,"[""No""]",0,0,single_annotation,true
visualwebarena::visualwebarena.598::GenericAgent-gpt-4o-2024-11-20,visualwebarena,visualwebarena,visualwebarena.598,GenericAgent-gpt-4o-2024-11-20,GenericAgent-gpt-4o-2024-11-20_on_visualwebarena,test,1,1,E,[],"[""Successful""]",1,1,single_annotation,true,"[""No""]",0,0,single_annotation,true,"[""No""]",0,0,single_annotation,true
visualwebarena::visualwebarena.600::GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,visualwebarena,visualwebarena,visualwebarena.600,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct_on_visualwebarena.resized,test,1,1,E,[],"[""Successful""]",1,1,single_annotation,true,"[""No""]",0,0,single_annotation,true,"[""No""]",0,0,single_annotation,true
visualwebarena::visualwebarena.600::GenericAgent-anthropic_claude-3.7-sonnet,visualwebarena,visualwebarena,visualwebarena.600,GenericAgent-anthropic_claude-3.7-sonnet,GenericAgent-anthropic_claude-3.7-sonnet_on_visualwebarena.resized,test,1,1,E,[],"[""Successful""]",1,1,single_annotation,true,"[""No""]",0,0,single_annotation,true,"[""No""]",0,0,single_annotation,true
visualwebarena::visualwebarena.600::GenericAgent-gpt-4o-2024-11-20,visualwebarena,visualwebarena,visualwebarena.600,GenericAgent-gpt-4o-2024-11-20,GenericAgent-gpt-4o-2024-11-20_on_visualwebarena,test,1,1,E,[],"[""Unsuccessful""]",0,0,single_annotation,true,"[""No""]",0,0,single_annotation,true,"[""No""]",0,0,single_annotation,true
visualwebarena::visualwebarena.601::GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,visualwebarena,visualwebarena,visualwebarena.601,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct_on_visualwebarena.resized,test,1,1,E,[],"[""Unsuccessful""]",0,0,single_annotation,true,"[""Yes""]",1,1,single_annotation,true,"[""No""]",0,0,single_annotation,true
visualwebarena::visualwebarena.601::GenericAgent-anthropic_claude-3.7-sonnet,visualwebarena,visualwebarena,visualwebarena.601,GenericAgent-anthropic_claude-3.7-sonnet,GenericAgent-anthropic_claude-3.7-sonnet_on_visualwebarena.resized,test,1,1,E,[],"[""Unsuccessful""]",0,0,single_annotation,true,"[""No""]",0,0,single_annotation,true,"[""No""]",0,0,single_annotation,true
